time,oveFan_u,oveHeaPumY_u,ovePum_u,oveTSet_u,reaTZon_y,weaSta_reaWeaTDryBul_y,weaSta_reaWeaHDirNor_y,weaSta_reaWeaHGloHor_y,weaSta_reaWeaNTot_y,weaSta_reaWeaRelHum_y,weaSta_reaWeaSolAlt_y,InternalGainsCon[1],InternalGainsLat[1],InternalGainsRad[1],Occupancy[1],LowerSetp[1],UpperSetp[1],TDryBul,HDirNor,HGloHor,nTot,relHum,solAlt
19531800.0,0.9977777777777778,0.07217698127251639,0.9977777777777778,294.3500000000002,294.85659737976744,290.29999999999995,0.0,0.0,0.2,0.855,-0.42628996037988687,146.0,225.0,219.0,5.0,294.15,297.15,290.3,0.0,0.0,0.2,0.855,-0.42628996038
19532700.0,1.0,0.07233773178759996,1.0,294.3500000000002,294.83156518493433,290.125,0.0,0.0,0.2,0.8625,-0.416558934462268,146.0,225.0,219.0,5.0,294.15,297.15,290.125,0.0,0.0,0.2,0.8625,-0.416558934462
19533600.0,1.0,0.07233773178759996,1.0,294.3500000000002,294.82160370858776,289.95,0.0,0.0,0.2,0.87,-0.40411047808594813,146.0,225.0,219.0,5.0,294.15,297.15,289.95,0.0,0.0,0.2,0.87,-0.40411047808600004
19534500.0,1.0,0.07233773178759996,1.0,294.3500000000002,294.82041716617636,289.775,0.0,0.0,0.2,0.8775000000000001,-0.3890392593758427,146.0,225.0,219.0,5.0,294.15,297.15,289.775,0.0,0.0,0.2,0.8775,-0.38903925937600004
19535400.0,1.0,0.07233773178759996,1.0,294.3500000000002,294.82402027319426,289.59999999999997,0.0,0.0,0.2,0.885,-0.3714549149243558,146.0,225.0,219.0,5.0,294.15,297.15,289.6,0.0,0.0,0.2,0.885,-0.37145491492399996
19536300.0,1.0,0.07233773178759996,1.0,294.3500000000002,294.83003037182084,289.42499999999995,0.0,0.0,0.2,0.8925000000000001,-0.35147892335848185,146.0,225.0,219.0,5.0,294.15,297.15,289.425,0.0,0.0,0.2,0.8925,-0.351478923358
19537200.0,1.0,0.07233773178759996,1.0,294.3500000000002,294.83701982410446,289.25,0.0,0.0,0.2,0.9,-0.32924149431878447,146.0,225.0,219.0,5.0,294.15,297.15,289.25,0.0,0.0,0.2,0.9,-0.32924149431899996
19538100.0,1.0,0.07233773178759996,1.0,294.3500000000002,294.8442247261612,289.075,0.0,0.0,0.2,0.9075,-0.30487863399350834,146.0,225.0,219.0,5.0,294.15,297.15,289.075,0.0,0.0,0.2,0.9075,-0.304878633994
19539000.0,1.0,0.07233773178759996,1.0,294.3500000000002,294.85155355072607,288.9,0.0,0.0,0.2,0.915,-0.27852950710736124,146.0,225.0,219.0,5.0,294.15,297.15,288.9,0.0,0.0,0.2,0.915,-0.27852950710700003
19539900.0,1.0,0.07233773178759996,1.0,294.3500000000002,294.8589835035319,288.72499999999997,0.0,0.0,0.2,0.9225,-0.2503341719005543,146.0,225.0,219.0,5.0,294.15,297.15,288.725,0.0,0.0,0.2,0.9225,-0.250334171901
19540800.0,1.0,0.07233773178759996,1.0,294.3500000000002,294.8661431026153,288.54999999999995,0.0,0.0,0.2,0.93,-0.22043172485558826,146.0,225.0,219.0,5.0,294.15,297.15,288.55,0.0,0.0,0.2,0.93,-0.220431724856
19541700.0,1.0,0.07233773178759996,1.0,294.3500000000002,294.87328830271196,288.43303571428567,0.0,0.0,0.184375,0.93109375,-0.1889588592859881,146.0,225.0,219.0,5.0,294.15,297.15,288.433035714,0.0,0.0,0.184375,0.93109375,-0.18895885928599998
